iter	MultiClass
2927	0.1654192059
2928	0.165396045
2929	0.1653622871
2930	0.1653251562
2931	0.1653085254
2932	0.1652679072
2933	0.1652357961
2934	0.1652117641
2935	0.1651742638
2936	0.1651615279
2937	0.1651115655
2938	0.1650950956
2939	0.1650729839
2940	0.1650577661
2941	0.1650380479
2942	0.1649634761
2943	0.1649589421
2944	0.16490264
2945	0.1648663734
2946	0.1648076054
2947	0.1647659382
2948	0.1647327534
2949	0.1647028606
2950	0.1646527739
2951	0.1646207266
2952	0.1646036447
2953	0.1645832496
2954	0.164556645
2955	0.164519106
2956	0.1645091626
2957	0.1644939871
2958	0.164456778
2959	0.1643845678
2960	0.1643517027
2961	0.1643214459
2962	0.1642673101
2963	0.1642593258
2964	0.1642039285
2965	0.1641791426
2966	0.164148686
2967	0.1641172958
2968	0.1640805335
2969	0.164059823
2970	0.1640412545
2971	0.1640227716
2972	0.1639694445
2973	0.1638902438
2974	0.1638511256
2975	0.1638224021
2976	0.1637952389
2977	0.1637853443
2978	0.1637737479
2979	0.1637408893
2980	0.1637041481
2981	0.1636808912
2982	0.1636504652
2983	0.1636426969
2984	0.1636224679
2985	0.1635755551
2986	0.1635286031
2987	0.1635161092
2988	0.1634951657
2989	0.1634715794
2990	0.1634448164
2991	0.1634074953
2992	0.1633870296
2993	0.1633297141
2994	0.1632769149
2995	0.1632515531
2996	0.1632253228
2997	0.1631964379
2998	0.1631517428
2999	0.1631301583
